TICKER	FECHA	APERTURA	MAXIMO	MINIMO	ULTIMO	VOLUMEN
FDR	02/08/2012	1,7373966	1,8273966	1,7023966	1,7023966	5961
FDR	03/08/2012	1,7023966	1,7923966	1,7023966	1,7423966	3907
FDR	06/08/2012	1,7423966	1,7773966	1,7023966	1,7173966	5279
FDR	07/08/2012	1,7773966	1,7923966	1,7273966	1,7373966	5502
FDR	08/08/2012	1,7273966	1,7373966	1,5873966	1,7273966	20180
FDR	09/08/2012	1,7373966	1,7673966	1,6873966	1,6973966	7914
FDR	10/08/2012	1,6873966	1,8273966	1,6873966	1,6973966	427
FDR	13/08/2012	1,6573966	1,7423966	1,6573966	1,7273966	6667
FDR	14/08/2012	1,7123966	1,7373966	1,7123966	1,7273966	410
FDR	15/08/2012	1,7673966	1,7673966	1,7673966	1,7673966	3202
FDR	16/08/2012	1,7673966	1,8273966	1,7523966	1,8273966	5982
FDR	17/08/2012	1,7723966	1,8573966	1,7723966	1,8573966	6163
FDR	20/08/2012	1,8173966	1,8173966	1,8173966	1,8173966	4027
FDR	21/08/2012	1,8073966	1,8073966	1,7973966	1,7973966	1664
FDR	22/08/2012	1,7773966	1,8673966	1,7673966	1,8673966	4061
FDR	23/08/2012	1,8673966	1,8673966	1,7673966	1,7973966	1024
FDR	24/08/2012	1,8623966	1,8623966	1,8573966	1,8573966	2000
FDR	27/08/2012	1,7873966	1,8373966	1,7873966	1,8373966	782
FDR	28/08/2012	1,7673966	1,8523966	1,7673966	1,8523966	3872
FDR	29/08/2012	1,8123966	1,8123966	1,7673966	1,7673966	2222
FDR	30/08/2012	1,7673966	1,8073966	1,7673966	1,7873966	22252
FDR	31/08/2012	1,7773966	1,8523966	1,7523966	1,8523966	6774
FDR	03/09/2012	1,7973966	1,8873966	1,7523966	1,7973966	460323
FDR	04/09/2012	1,8573966	1,8823966	1,8223966	1,8673966	9575
FDR	05/09/2012	1,8273966	1,8673966	1,7873966	1,8573966	5492
FDR	06/09/2012	1,8073966	1,8273966	1,7673966	1,7673966	19067
FDR	07/09/2012	1,8673966	1,8673966	1,7873966	1,7923966	12694
FDR	10/09/2012	1,8073966	1,8673966	1,7973966	1,8223966	7977
FDR	11/09/2012	1,8073966	1,8523966	1,8073966	1,8473966	4715
FDR	12/09/2012	1,8473966	1,9523966	1,8123966	1,9173966	31422
FDR	13/09/2012	1,9273966	1,9473966	1,8873966	1,9123966	34908
FDR	14/09/2012	1,9973966	1,9973966	1,9273966	1,9473966	48564
FDR	17/09/2012	1,9473966	1,9473966	1,9123966	1,9473966	10480
FDR	18/09/2012	1,8923966	1,9073966	1,8573966	1,8973966	28550
FDR	19/09/2012	1,8673966	1,8673966	1,8573966	1,8573966	8774
FDR	20/09/2012	1,8373966	1,8673966	1,8223966	1,8373966	19966
FDR	21/09/2012	1,8273966	1,9023966	1,7873966	1,7873966	47822
FDR	24/09/2012	1,8623966	1,8823966	1,7523966	1,8223966	66774
FDR	25/09/2012	1,7773966	1,8073966	1,7573966	1,8073966	90401
FDR	26/09/2012	1,7573966	1,8023966	1,7273966	1,7523966	22874
FDR	27/09/2012	1,7273966	1,7873966	1,7273966	1,7673966	2481
FDR	28/09/2012	1,8023966	1,8023966	1,7223966	1,7673966	9234
FDR	01/10/2012	1,8023966	1,8023966	1,7673966	1,8023966	15776
FDR	02/10/2012	1,8523966	1,8523966	1,7673966	1,8073966	15210
FDR	03/10/2012	1,7673966	1,7973966	1,7673966	1,7973966	6429
FDR	04/10/2012	1,7973966	1,8373966	1,7973966	1,8073966	13443
FDR	05/10/2012	1,9086818	1,9886818	1,7486818	1,8286818	80345
FDR	08/10/2012	1,8186818	1,8336818	1,8186818	1,8186818	67196
FDR	09/10/2012	1,8236818	1,8536818	1,8086818	1,8086818	55635
FDR	10/10/2012	1,8186818	1,8336818	1,7886818	1,7886818	26769
FDR	11/10/2012	1,7886818	1,7986818	1,7386818	1,7586818	14354
FDR	12/10/2012	1,7486818	1,7786818	1,7486818	1,7736818	11706
FDR	15/10/2012	1,8386818	1,8386818	1,7386818	1,7436818	61923
FDR	16/10/2012	1,7386818	1,8036818	1,6786818	1,7986818	32724
FDR	17/10/2012	1,7786818	1,8186818	1,7236818	1,7986818	22117
FDR	18/10/2012	1,7986818	1,8186818	1,7436818	1,8186818	11613
FDR	19/10/2012	1,7886818	1,8136818	1,7586818	1,8136818	13645
FDR	22/10/2012	1,8436818	1,8986818	1,8136818	1,8636818	35890
FDR	23/10/2012	1,8886818	1,8886818	1,7686818	1,7786818	37295
FDR	24/10/2012	1,7586818	1,8036818	1,7386818	1,7886818	38419
FDR	25/10/2012	1,8186818	1,8186818	1,7586818	1,7886818	5944
FDR	26/10/2012	1,7886818	1,7986818	1,7786818	1,7786818	40227
FDR	29/10/2012	1,7536818	1,8186818	1,7536818	1,7836818	5562
FDR	30/10/2012	1,7836818	1,8886818	1,7786818	1,8136818	16994
FDR	31/10/2012	1,7836818	1,8636818	1,7586818	1,8186818	3305
FDR	01/11/2012	1,8886818	1,8886818	1,8186818	1,8336818	32567
FDR	02/11/2012	1,8736818	1,8736818	1,7736818	1,7736818	7618
FDR	05/11/2012	1,7736818	1,7736818	1,7436818	1,7586818	37264
FDR	06/11/2012	1,7486818	1,7586818	1,6886818	1,7436818	37652
FDR	07/11/2012	1,7486818	1,7586818	1,7286818	1,7336818	17074
FDR	08/11/2012	1,7286818	1,7286818	1,6886818	1,7086818	12702
FDR	09/11/2012	1,7086818	1,7086818	1,6836818	1,6836818	19481
FDR	12/11/2012	1,6936818	1,7386818	1,6886818	1,7186818	22259
FDR	13/11/2012	1,7186818	1,7286818	1,7186818	1,7286818	7564
FDR	14/11/2012	1,7386818	1,7386818	1,7186818	1,7386818	3125
FDR	15/11/2012	1,7186818	1,7786818	1,7186818	1,7586818	7370
FDR	16/11/2012	1,7186818	1,7886818	1,7186818	1,7186818	3660
FDR	19/11/2012	1,7536818	1,7536818	1,7186818	1,7386818	6392
FDR	20/11/2012	1,7286818	1,7286818	1,7186818	1,7186818	5228
FDR	21/11/2012	1,7236818	1,7586818	1,7186818	1,7486818	5542
FDR	22/11/2012	1,7086818	1,7486818	1,7086818	1,7286818	5658
FDR	23/11/2012	1,8286818	1,8286818	1,7286818	1,7286818	15172
FDR	26/11/2012	1,6986818	1,7336818	1,6986818	1,7286818	1179
FDR	27/11/2012	1,7286818	1,7586818	1,7286818	1,7286818	11581
FDR	28/11/2012	1,7186818	1,7186818	1,7036818	1,7036818	4709
FDR	29/11/2012	1,7186818	1,7586818	1,7136818	1,7186818	10121
FDR	30/11/2012	1,7586818	1,7586818	1,7086818	1,7086818	7510
FDR	03/12/2012	1,7086818	1,8086818	1,7086818	1,7986818	30958
FDR	04/12/2012	1,7986818	1,8786818	1,7986818	1,8486818	68471
FDR	05/12/2012	1,8636818	1,8986818	1,8636818	1,8986818	33856
FDR	06/12/2012	1,9186818	1,9186818	1,9136818	1,9136818	500
FDR	07/12/2012	1,9136818	1,9136818	1,8486818	1,8636818	5063
FDR	10/12/2012	1,8636818	1,8986818	1,8636818	1,8886818	18464
FDR	11/12/2012	1,8886818	1,8986818	1,8886818	1,8986818	19841
FDR	12/12/2012	1,8886818	1,9136818	1,8486818	1,8586818	4207
FDR	13/12/2012	1,8786818	1,9236818	1,8636818	1,8836818	17202
FDR	14/12/2012	1,8836818	1,9386818	1,8836818	1,9386818	7436
FDR	17/12/2012	1,9386818	2,0486818	1,9036818	2,0486818	131830
FDR	18/12/2012	2,0486818	2,0986818	2,0386818	2,0886818	75483
FDR	19/12/2012	2,1386818	2,2436818	2,0586818	2,1686818	142808
FDR	20/12/2012	2,1386818	2,4386818	2,1386818	2,3386818	569111
FDR	21/12/2012	2,3036818	2,3036818	2,1686818	2,1936818	96720
FDR	24/12/2012	2,1936818	2,1936818	2,0686818	2,1386818	37544
FDR	27/12/2012	2,0886818	2,0936818	2,0436818	2,0836818	28278
FDR	28/12/2012	2,0386818	2,0636818	2,0186818	2,0186818	16719
FDR	31/12/2012	2,0186818	2,0736818	2,0186818	2,0636818	14808
FDR	02/01/2013	2,0686818	2,1836818	2,0636818	2,0686818	17148
FDR	03/01/2013	2,0636818	2,0986818	2,0386818	2,0986818	39115
FDR	04/01/2013	2,1236818	2,2386818	2,1186818	2,1586818	52581
FDR	07/01/2013	2,2886818	2,3886818	2,2086818	2,3286818	125455
FDR	08/01/2013	2,3836818	2,4386818	2,2736818	2,2786818	255823
FDR	09/01/2013	2,2836818	2,4786818	2,2836818	2,4786818	124496
FDR	10/01/2013	2,6386818	2,6386818	2,4386818	2,4636818	56804
FDR	11/01/2013	2,4586818	2,4636818	2,3486818	2,3886818	62170
FDR	14/01/2013	2,3386818	2,3586818	2,2636818	2,2636818	202245
FDR	15/01/2013	2,2786818	2,3286818	2,2336818	2,2986818	80567
FDR	16/01/2013	2,2886818	2,4386818	2,2886818	2,4186818	75539
FDR	17/01/2013	2,4386818	2,4686818	2,3886818	2,3886818	56497
FDR	18/01/2013	2,4086818	2,4086818	2,3586818	2,3586818	6630
FDR	21/01/2013	2,4686818	2,4686818	2,3386818	2,3886818	8206
FDR	22/01/2013	2,4586818	2,4686818	2,3886818	2,4586818	33815
FDR	23/01/2013	2,4686818	2,4686818	2,3886818	2,4386818	15869
FDR	24/01/2013	2,3886818	2,4786818	2,3886818	2,3886818	7372
FDR	25/01/2013	2,3386818	2,4886818	2,3386818	2,4686818	15952
FDR	28/01/2013	2,4986818	2,6236818	2,4536818	2,5886818	27376
FDR	29/01/2013	2,5386818	2,6086818	2,4886818	2,5386818	14101
FDR	30/01/2013	2,5286818	2,5586818	2,5186818	2,5186818	19430
FDR	31/01/2013	2,5686818	2,5686818	2,3686818	2,5286818	54702
FDR	01/02/2013	2,3386818	2,5286818	2,3386818	2,4986818	21974
FDR	04/02/2013	2,3886818	2,5286818	2,3736818	2,3786818	5599
FDR	05/02/2013	2,3786818	2,4086818	2,3586818	2,3736818	14098
FDR	06/02/2013	2,3886818	2,4386818	2,3886818	2,3936818	13631
FDR	07/02/2013	2,3586818	2,4686818	2,3586818	2,3786818	12241
FDR	08/02/2013	2,3886818	2,4386818	2,3886818	2,4386818	26931
FDR	11/02/2013	2,4386818	2,5336818	2,4236818	2,4836818	13718
FDR	12/02/2013	2,4636818	2,5786818	2,4636818	2,5686818	22178
FDR	13/02/2013	2,5986818	2,6086818	2,5336818	2,5636818	18614
FDR	14/02/2013	2,6186818	2,6286818	2,5686818	2,5886818	24307
FDR	15/02/2013	2,5886818	2,6086818	2,5736818	2,5786818	13489
FDR	18/02/2013	2,5486818	2,5486818	2,4636818	2,5386818	60539
FDR	19/02/2013	2,5386818	2,6186818	2,5386818	2,5786818	24595
FDR	20/02/2013	2,5436818	2,6386818	2,5436818	2,6086818	22752
FDR	21/02/2013	2,5486818	2,6886818	2,5486818	2,6886818	115541
FDR	22/02/2013	2,6886818	2,7686818	2,6536818	2,7386818	56854
FDR	25/02/2013	2,7586818	2,7586818	2,6086818	2,6186818	35989
FDR	26/02/2013	2,5436818	2,6636818	2,5386818	2,5886818	31965
FDR	27/02/2013	2,6186818	2,6186818	2,5436818	2,5986818	6841
FDR	28/02/2013	2,6486818	2,6486818	2,4686818	2,5536818	28269
FDR	01/03/2013	2,5086818	2,5386818	2,5086818	2,5186818	24707
FDR	04/03/2013	2,5186818	2,5636818	2,5186818	2,5436818	23587
FDR	05/03/2013	2,5236818	2,5836818	2,5236818	2,5286818	49726
FDR	06/03/2013	2,5886818	2,6136818	2,5386818	2,5636818	49036
FDR	07/03/2013	2,5686818	2,6186818	2,5686818	2,6036818	125336
FDR	08/03/2013	2,6086818	2,6136818	2,5786818	2,6136818	12036
FDR	11/03/2013	2,5836818	2,6436818	2,5686818	2,5886818	27164
FDR	12/03/2013	2,5886818	2,5886818	2,5436818	2,5886818	11390
FDR	13/03/2013	2,5986818	2,5986818	2,5436818	2,5786818	54572
FDR	14/03/2013	2,5386818	2,5586818	2,4686818	2,5086818	68455
FDR	15/03/2013	2,4886818	2,5186818	2,4386818	2,4586818	23709
FDR	18/03/2013	2,4386818	2,4836818	2,4386818	2,4836818	14814
FDR	19/03/2013	2,4436818	2,4436818	2,2586818	2,3936818	29647
FDR	20/03/2013	2,4286818	2,4886818	2,3886818	2,4886818	67958
FDR	21/03/2013	2,5186818	2,5286818	2,4386818	2,4586818	21529
FDR	22/03/2013	2,4186818	2,5986818	2,2886818	2,4286818	25529
FDR	25/03/2013	2,4136818	2,4236818	2,3486818	2,3486818	16796
FDR	26/03/2013	2,3486818	2,3486818	2,3486818	2,3486818	646
FDR	27/03/2013	2,3486818	2,3486818	2,1586818	2,2386818	33617
FDR	28/03/2013	2,2986818	2,3786818	2,2986818	2,3386818	44592
FDR	02/04/2013	2,5036818	2,5036818	2,2986818	2,3436818	10394
FDR	03/04/2013	2,2586818	2,6336818	2,2586818	2,4186818	27078
FDR	04/04/2013	2,3886818	2,3886818	2,3386818	2,3586818	11563
FDR	05/04/2013	2,3386818	2,3686818	2,2986818	2,3686818	7997
FDR	08/04/2013	2,2286818	2,3586818	2,2286818	2,3386818	6687
FDR	09/04/2013	2,3186818	2,4386818	2,3186818	2,3686818	11758
FDR	10/04/2013	2,3886818	2,4686818	2,3686818	2,4186818	14191
FDR	11/04/2013	2,4286818	2,4486818	2,2736818	2,3386818	77236
FDR	12/04/2013	2,3386818	2,3536818	2,2636818	2,3536818	144226
FDR	15/04/2013	2,3386818	2,3386818	2,2886818	2,2886818	13725
FDR	16/04/2013	2,2686818	2,2886818	2,2486818	2,2686818	24195
FDR	17/04/2013	2,2686818	2,2886818	2,2586818	2,2636818	67476
FDR	18/04/2013	2,2636818	2,2736818	2,2636818	2,2736818	7493
FDR	19/04/2013	2,2686818	2,3386818	2,2686818	2,2886818	19663
FDR	22/04/2013	2,2636818	2,2636818	2,2386818	2,2386818	6313
FDR	23/04/2013	2,2586818	2,3386818	2,2386818	2,2986818	75829
FDR	24/04/2013	2,2186818	2,3186818	2,2036818	2,2636818	66469
FDR	25/04/2013	2,2586818	2,3136818	2,2586818	2,2986818	13313
FDR	26/04/2013	2,2436818	2,2886818	2,2136818	2,2886818	51280
FDR	29/04/2013	2,2286818	2,2986818	2,2286818	2,2986818	41454
FDR	30/04/2013	2,2986818	2,2986818	2,2536818	2,2986818	6158
FDR	02/05/2013	2,2986818	2,2986818	2,2586818	2,2886818	1453
FDR	03/05/2013	2,2586818	2,2886818	2,2186818	2,2786818	7313
FDR	06/05/2013	2,2436818	2,2586818	2,2436818	2,2586818	1843
FDR	07/05/2013	2,2486818	2,2586818	2,2286818	2,2386818	35251
FDR	08/05/2013	2,2386818	2,2386818	2,1936818	2,2086818	17011
FDR	09/05/2013	2,2086818	2,2086818	2,1086818	2,1386818	50638
FDR	10/05/2013	2,1236818	2,1986818	2,1236818	2,1886818	66430
FDR	13/05/2013	2,1886818	2,2286818	2,1886818	2,2186818	8352
FDR	14/05/2013	2,2186818	2,2936818	2,2186818	2,2936818	10023
FDR	15/05/2013	2,2936818	2,2936818	2,2536818	2,2936818	4463
FDR	16/05/2013	2,2586818	2,2836818	2,2436818	2,2586818	4553
FDR	17/05/2013	2,2586818	2,2786818	2,2536818	2,2536818	1554
FDR	20/05/2013	2,2536818	2,2886818	2,2536818	2,2886818	3537
FDR	21/05/2013	2,2786818	2,2586818	2,1386818	2,2586818	29214
FDR	22/05/2013	2,2236818	2,2586818	2,1886818	2,2386818	2320
FDR	23/05/2013	2,2386818	2,2986818	2,1986818	2,2536818	5395
FDR	24/05/2013	2,2386818	2,2436818	2,1986818	2,1986818	3705
FDR	27/05/2013	2,2586818	2,4186818	2,2586818	2,3886818	65378
FDR	28/05/2013	2,3886818	2,4886818	2,3736818	2,4386818	32711
FDR	29/05/2013	2,5186818	2,5886818	2,4786818	2,5586818	81191
FDR	30/05/2013	2,5586818	2,6086818	2,5286818	2,5386818	48194
FDR	31/05/2013	2,5386818	2,5436818	2,4736818	2,4886818	194320
FDR	03/06/2013	2,4736818	2,5086818	2,3836818	2,3886818	28751
FDR	04/06/2013	2,4586818	2,4886818	2,3186818	2,3286818	83862
FDR	05/06/2013	2,3386818	2,4186818	2,3336818	2,4186818	30794
FDR	06/06/2013	2,4186818	2,4786818	2,4186818	2,4786818	18828
FDR	07/06/2013	2,4436818	2,4586818	2,4186818	2,4586818	18529
FDR	10/06/2013	2,4936818	2,4936818	2,4186818	2,4186818	36796
FDR	11/06/2013	2,4086818	2,4386818	2,4086818	2,4186818	10176
FDR	12/06/2013	2,4186818	2,4386818	2,4186818	2,4286818	16001
FDR	13/06/2013	2,4436818	2,4486818	2,3436818	2,3986818	29973
FDR	14/06/2013	2,3986818	2,3986818	2,3886818	2,3986818	2503
FDR	17/06/2013	2,4186818	2,4386818	2,3886818	2,4386818	23137
FDR	18/06/2013	2,4086818	2,4386818	2,3386818	2,3436818	19988
FDR	19/06/2013	2,3586818	2,3586818	2,3386818	2,3386818	20621
FDR	20/06/2013	2,3386818	2,3386818	2,2486818	2,2486818	19071
FDR	21/06/2013	2,2436818	2,2486818	2,1986818	2,2186818	78550
FDR	24/06/2013	2,2186818	2,2436818	2,2186818	2,2436818	9621
FDR	25/06/2013	2,3986818	2,3986818	2,2386818	2,2636818	29412
FDR	26/06/2013	2,2436818	2,4286818	2,2436818	2,3886818	74090
FDR	27/06/2013	2,3636818	2,4186818	2,3336818	2,3886818	27300
FDR	28/06/2013	2,3986818	2,4486818	2,3636818	2,4286818	33653
FDR	01/07/2013	2,4136818	2,4336818	2,3786818	2,3886818	11717
FDR	02/07/2013	2,3786818	2,4036818	2,3786818	2,3986818	6404
FDR	03/07/2013	2,4786818	2,4786818	2,3786818	2,3886818	14021
FDR	04/07/2013	2,3786818	2,4086818	2,3786818	2,4036818	12237
FDR	05/07/2013	2,4586818	2,4586818	2,4186818	2,4186818	14621
FDR	08/07/2013	2,4836818	2,4836818	2,3936818	2,4386818	39862
FDR	09/07/2013	2,4886818	2,4886818	2,3486818	2,4036818	19519
FDR	10/07/2013	2,4036818	2,4186818	2,3986818	2,4186818	2684
FDR	11/07/2013	2,3986818	2,4736818	2,3986818	2,4336818	17390
FDR	12/07/2013	2,4186818	2,4736818	2,3086818	2,3436818	30652
FDR	15/07/2013	2,3436818	2,3836818	2,2436818	2,3186818	135851
FDR	16/07/2013	2,2886818	2,3186818	2,2736818	2,3186818	9146
FDR	17/07/2013	2,2986818	2,3136818	2,2736818	2,2886818	7237
FDR	18/07/2013	2,2686818	2,3136818	2,2686818	2,3136818	20929
FDR	19/07/2013	2,3186818	2,3186818	2,2886818	2,3036818	12598
FDR	22/07/2013	2,2886818	2,3136818	2,0986818	2,1886818	137045
FDR	23/07/2013	2,1886818	2,2186818	2,1686818	2,1886818	49953
FDR	24/07/2013	2,2086818	2,2286818	2,1836818	2,1836818	20933
FDR	25/07/2013	2,2136818	2,2136818	2,1436818	2,1686818	36052
FDR	26/07/2013	2,1936818	2,2186818	2,1836818	2,1836818	29236
FDR	29/07/2013	2,1886818	2,2336818	2,1886818	2,2186818	7383
FDR	30/07/2013	2,2336818	2,2936818	2,2336818	2,2586818	19222
FDR	31/07/2013	2,2936818	2,2936818	2,2586818	2,2686818	16491
FDR	01/08/2013	2,2686818	2,2786818	2,1886818	2,2586818	28003
FDR	02/08/2013	2,2586818	2,2786818	2,2386818	2,2586818	20578
FDR	05/08/2013	2,2586818	2,2836818	2,2586818	2,2686818	18396
FDR	06/08/2013	2,2686818	2,2836818	2,2586818	2,2586818	18012
FDR	07/08/2013	2,2586818	2,2686818	2,2586818	2,2586818	13114
FDR	08/08/2013	2,2736818	2,3086818	2,2536818	2,2786818	356057
FDR	09/08/2013	2,2836818	2,3186818	2,2586818	2,3036818	24372
FDR	12/08/2013	2,3286818	2,3286818	2,2586818	2,2586818	10414
FDR	13/08/2013	2,2486818	2,2836818	2,2436818	2,2586818	13115
FDR	14/08/2013	2,2586818	2,3036818	2,2586818	2,2886818	47777
FDR	15/08/2013	2,2786818	2,3386818	2,2686818	2,2686818	16986
FDR	16/08/2013	2,2936818	2,3886818	2,2936818	2,3286818	57858
FDR	19/08/2013	2,3136818	2,3386818	2,3036818	2,3036818	23724
FDR	20/08/2013	2,2786818	2,2786818	2,2686818	2,2786818	9011
FDR	21/08/2013	2,2786818	2,3336818	2,2786818	2,2886818	9624
FDR	22/08/2013	2,2736818	2,3336818	2,2686818	2,3336818	18280
FDR	23/08/2013	2,2936818	2,3236818	2,2786818	2,3036818	10432
FDR	26/08/2013	2,2936818	2,3236818	2,2736818	2,2736818	20584
FDR	27/08/2013	2,2686818	2,2686818	2,1736818	2,2086818	38466
FDR	28/08/2013	2,1886818	2,1886818	2,1586818	2,1686818	23554
FDR	29/08/2013	2,1886818	2,2036818	2,1386818	2,1636818	29108
FDR	30/08/2013	2,1386818	2,1386818	1,9586818	1,9686818	166595
FDR	02/09/2013	1,9986818	2,0086818	1,9386818	1,9586818	63784
FDR	03/09/2013	1,9036818	1,9286818	1,8636818	1,8636818	166010
FDR	04/09/2013	1,8786818	2,0086818	1,8786818	1,9336818	122701
FDR	05/09/2013	1,9336818	2,0386818	1,9336818	2,0236818	93712
FDR	06/09/2013	2,0036818	2,0186818	1,9686818	1,9836818	54700
FDR	09/09/2013	1,9886818	2,0486818	1,9786818	2,0286818	42670
FDR	10/09/2013	2,0186818	2,0886818	2,0186818	2,0536818	111443
FDR	11/09/2013	2,0586818	2,0986818	2,0486818	2,0586818	31074
FDR	12/09/2013	2,0486818	2,0586818	2,0386818	2,0486818	38497
FDR	13/09/2013	2,0536818	2,1586818	1,9786818	2,0986818	75721
FDR	16/09/2013	2,1086818	2,1086818	2,0586818	2,0786818	109340
FDR	17/09/2013	2,0636818	2,0986818	2,0486818	2,0686818	95577
FDR	18/09/2013	2,0586818	2,1886818	2,0186818	2,0286818	143839
FDR	19/09/2013	2,0486818	2,0736818	2,0386818	2,0386818	102052
FDR	20/09/2013	2,0486818	2,0786818	2,0386818	2,0736818	53469
FDR	23/09/2013	2,0736818	2,0736818	2,0486818	2,0486818	46658
FDR	24/09/2013	2,0636818	2,0886818	2,0536818	2,0786818	20444
FDR	25/09/2013	2,0886818	2,0986818	2,0586818	2,0786818	29554
FDR	26/09/2013	2,0936818	2,0936818	2,0436818	2,0786818	52839
FDR	27/09/2013	2,0786818	2,0936818	2,0586818	2,0786818	30850
FDR	30/09/2013	2,0686818	2,1336818	2,0486818	2,1086818	87083
FDR	01/10/2013	2,1086818	2,1786818	2,1086818	2,1736818	69709
FDR	02/10/2013	2,1736818	2,1886818	2,1136818	2,1886818	77896
FDR	03/10/2013	2,1986818	2,2786818	2,1986818	2,2286818	237800
FDR	04/10/2013	2,2349	2,2799	2,2099	2,2699	67439
FDR	07/10/2013	2,2749	2,3349	2,2399	2,3299	73655
FDR	08/10/2013	2,3299	2,3449	2,3099	2,3399	54234
FDR	09/10/2013	2,3449	2,3799	2,3349	2,3599	179988
FDR	10/10/2013	2,3749	2,3799	2,3349	2,3499	142369
FDR	11/10/2013	2,3299	2,3349	2,3099	2,3199	80688
FDR	14/10/2013	2,3199	2,3499	2,3199	2,3399	96062
FDR	15/10/2013	2,3399	2,3899	2,3349	2,3799	92079
FDR	16/10/2013	2,3849	2,4099	2,3599	2,3949	95660
FDR	17/10/2013	2,3949	2,4599	2,3949	2,4299	81824
FDR	18/10/2013	2,4749	2,4799	2,4299	2,4799	111884
FDR	21/10/2013	2,4799	2,5299	2,4399	2,4599	124078
FDR	22/10/2013	2,5299	2,5499	2,4699	2,5249	108457
FDR	23/10/2013	2,5249	2,5299	2,4849	2,5099	57969
FDR	24/10/2013	2,5049	2,5449	2,4999	2,5449	54009
FDR	25/10/2013	2,5349	2,5349	2,4799	2,4999	50936
FDR	28/10/2013	2,4899	2,5099	2,4899	2,4999	65818
FDR	29/10/2013	2,5199	2,5399	2,4249	2,4299	66779
FDR	30/10/2013	2,4299	2,4649	2,4249	2,4649	31285
FDR	31/10/2013	2,4449	2,4499	2,4199	2,4299	32669
FDR	01/11/2013	2,4299	2,4349	2,4149	2,4149	16567
FDR	04/11/2013	2,4549	2,4549	2,3699	2,4099	77356
FDR	05/11/2013	2,4049	2,4099	2,3799	2,3899	53383
FDR	06/11/2013	2,3599	2,3699	2,3249	2,3299	86830
FDR	07/11/2013	2,3299	2,3399	2,3099	2,3399	74022
FDR	08/11/2013	2,3649	2,3699	2,2899	2,2899	34447
FDR	11/11/2013	2,3099	2,3699	2,3099	2,3699	75896
FDR	12/11/2013	2,3599	2,3699	2,3199	2,3399	20408
FDR	13/11/2013	2,3899	2,3899	2,3099	2,3199	27774
FDR	14/11/2013	2,2899	2,3249	2,2899	2,3199	16079
FDR	15/11/2013	2,2899	2,2999	2,2899	2,2949	4698
FDR	18/11/2013	2,3099	2,3299	2,2699	2,3249	23902
FDR	19/11/2013	2,3299	2,3299	2,2599	2,2699	26810
FDR	20/11/2013	2,2299	2,2549	2,1999	2,2249	64261
FDR	21/11/2013	2,2199	2,2899	2,2199	2,2899	39225
FDR	22/11/2013	2,2649	2,3099	2,2649	2,3099	24928
FDR	25/11/2013	2,2999	2,3099	2,2849	2,3099	10390
FDR	26/11/2013	2,3099	2,3099	2,2849	2,2899	9551
FDR	27/11/2013	2,2899	2,3199	2,2799	2,3199	20661
FDR	28/11/2013	2,3299	2,3899	2,3149	2,3899	26820
FDR	29/11/2013	2,3649	2,3949	2,3199	2,3299	45164
FDR	02/12/2013	2,3349	2,4299	2,3299	2,4049	198532
FDR	03/12/2013	2,3849	2,4299	2,3849	2,4049	139707
FDR	04/12/2013	2,3899	2,4299	2,3549	2,3899	42698
FDR	05/12/2013	2,3899	2,3899	2,2649	2,2699	35132
FDR	06/12/2013	2,2799	2,2899	2,2199	2,2199	48335
FDR	09/12/2013	2,2399	2,2699	2,2399	2,2599	50716
FDR	10/12/2013	2,2599	2,3399	2,2349	2,2799	34962
FDR	11/12/2013	2,2249	2,2599	2,2099	2,2349	67966
FDR	12/12/2013	2,2299	2,2549	2,2249	2,2499	34602
FDR	13/12/2013	2,2399	2,2499	2,2249	2,2299	18003
FDR	16/12/2013	2,2399	2,2499	2,2199	2,2349	51472
FDR	17/12/2013	2,2149	2,2199	2,1599	2,1949	37371
FDR	18/12/2013	2,2199	2,2199	2,1949	2,1949	5526
FDR	19/12/2013	2,2049	2,2349	2,1849	2,2349	27101
FDR	20/12/2013	2,2299	2,2299	2,2049	2,2099	17947
FDR	23/12/2013	2,4349	2,4949	2,2599	2,4349	255398
FDR	24/12/2013	2,4899	2,5599	2,4099	2,5349	179144
FDR	27/12/2013	2,6299	2,6499	2,4249	2,6299	330885
FDR	30/12/2013	2,6399	2,6599	2,5249	2,6499	132067
FDR	31/12/2013	2,6349	2,6499	2,6099	2,6299	84957
FDR	02/01/2014	2,6399	2,7299	2,6399	2,6899	142281
FDR	03/01/2014	2,7299	2,7999	2,7099	2,7849	210196
FDR	06/01/2014	2,7999	2,8199	2,7799	2,8049	117626
FDR	07/01/2014	2,8199	2,8199	2,7249	2,7299	326550
FDR	08/01/2014	2,7299	2,7599	2,5349	2,6699	318552
FDR	09/01/2014	2,6949	2,7499	2,6799	2,6899	129858
FDR	10/01/2014	2,7099	2,7499	2,6899	2,6999	45903
FDR	13/01/2014	2,7099	2,7349	2,6599	2,6599	81071
FDR	14/01/2014	2,6549	2,6749	2,6399	2,6599	55076
FDR	15/01/2014	2,6599	2,6799	2,6449	2,6449	94915
FDR	16/01/2014	2,6299	2,6899	2,6299	2,6799	290703
FDR	17/01/2014	2,6649	2,7049	2,6649	2,6799	410746
FDR	20/01/2014	2,6599	2,7099	2,6299	2,7049	66104
FDR	21/01/2014	2,6749	2,7249	2,6749	2,7099	36838
